time(s)	nformants	F1(Hz)	B1(Hz)	F2(Hz)	B2(Hz)	F3(Hz)	B3(Hz)	F4(Hz)	B4(Hz)	F5(Hz)	B5(Hz)
77.750986	4	1516.866	2661.015	2408.778	557.751	3080.777	539.897	4251.009	1076.085	--undefined--	--undefined--
77.760986	4	1274.905	953.186	2414.746	496.466	3124.100	525.959	4262.629	1849.905	--undefined--	--undefined--
77.770986	5	1220.807	874.258	2373.886	501.061	3111.333	525.720	3844.012	1480.945	4918.745	802.125
77.780986	5	1238.765	1483.001	2388.034	723.423	3128.608	692.936	3877.477	1522.891	4915.844	802.180
77.790986	4	2064.312	702.351	2769.798	612.146	3528.248	608.135	4624.285	743.720	--undefined--	--undefined--
77.800986	4	2039.495	519.181	2742.827	364.706	3560.536	325.692	4558.092	426.291	--undefined--	--undefined--
77.810986	4	2032.974	552.939	2717.712	328.006	3561.881	365.608	4522.548	401.000	--undefined--	--undefined--
77.820986	4	2114.108	1257.435	2601.309	562.425	3480.179	723.544	4529.995	609.351	--undefined--	--undefined--
77.830986	4	2391.800	456.046	3223.435	748.152	4169.639	1311.874	5258.476	1121.382	--undefined--	--undefined--
77.840986	5	378.630	466.149	2361.598	367.873	3241.788	724.704	3964.458	1204.698	5185.889	922.838
77.850986	5	419.899	246.009	2220.790	372.880	3021.085	888.880	3798.055	1013.103	5047.162	656.531
77.860986	5	437.690	120.633	1966.418	331.168	2681.959	614.686	3638.515	550.181	4969.299	445.327
77.870986	5	458.649	73.908	1840.634	268.218	2590.564	495.482	3582.976	481.236	4835.253	702.945
77.880986	5	479.404	58.385	1780.318	228.224	2619.217	629.346	3720.812	735.219	4639.284	1245.741
77.890986	5	495.843	63.588	1783.030	226.908	2582.266	1200.599	3698.985	786.458	4532.178	1660.021
77.900986	5	508.955	83.164	1791.687	278.926	2137.741	1599.360	3534.063	467.479	4525.472	958.781
77.910986	5	530.156	118.947	1810.061	340.226	1998.763	2142.753	3731.978	624.973	4590.519	1404.533
77.920986	5	544.490	129.862	1548.932	1032.182	1960.989	553.251	3966.291	435.675	4912.546	1584.370
77.930986	5	554.235	118.624	1367.109	645.608	2025.919	451.198	4006.773	410.762	4895.466	1357.575
77.940986	5	568.006	102.849	1348.629	435.198	2026.048	477.583	3963.880	414.646	4780.500	1135.325
77.950986	5	584.728	88.809	1344.912	313.635	2010.414	519.205	3930.969	430.449	4685.948	1131.436
77.960986	5	602.399	84.050	1348.622	296.752	1937.347	727.992	3912.060	407.948	4507.379	972.420
77.970986	5	614.496	77.504	1305.200	282.197	1937.569	712.813	3893.168	329.537	4453.763	712.880
77.980986	5	622.708	74.540	1264.161	225.870	1951.058	718.683	3826.826	284.344	4460.903	591.385
77.990986	5	629.162	74.010	1243.395	182.325	1888.198	706.217	3780.699	235.507	4523.213	570.685
78.000986	5	631.106	67.126	1216.517	143.765	1863.645	461.438	3792.113	261.867	4531.337	641.564
78.010986	5	634.797	63.468	1206.891	117.600	1912.212	356.211	3815.012	386.812	4323.799	767.764
78.020986	5	639.431	64.040	1203.665	118.535	1918.189	314.974	3768.501	389.474	4223.119	496.747
78.030986	5	643.267	61.523	1210.379	121.132	1948.700	272.403	3694.045	419.401	4164.967	414.167
78.040986	5	645.337	60.343	1229.186	126.565	1974.462	266.405	3712.931	489.801	4130.219	587.929
78.050986	5	646.203	60.961	1257.835	130.208	2020.426	245.290	3856.929	535.281	4123.252	1068.057
78.060986	5	646.151	64.071	1282.368	144.931	2047.650	201.206	3911.833	435.633	4173.280	1569.894
78.070986	5	645.011	67.293	1301.777	168.168	2057.035	189.085	3876.104	463.542	4323.336	1852.018
78.080986	5	641.244	64.676	1317.596	191.894	2049.453	205.350	3836.201	1184.851	4175.351	705.168
78.090986	5	638.627	62.813	1361.553	233.327	2012.230	277.003	3842.889	1234.546	4269.932	462.710
78.100986	5	635.014	60.041	1414.714	297.936	1947.073	375.226	3738.547	634.302	4391.068	435.022
78.110986	5	630.186	54.863	1468.414	325.083	1971.764	394.141	3719.659	478.176	4434.456	388.458
78.120986	5	624.938	55.296	1506.912	399.676	1981.971	424.456	3722.654	417.787	4489.801	383.272
78.130986	5	620.088	58.595	1539.449	582.657	1975.453	409.399	3716.558	418.350	4541.544	438.247
78.140986	5	613.983	58.787	1565.489	745.896	1993.729	326.998	3712.610	450.255	4553.978	510.297
78.150986	5	608.133	63.739	1559.227	1009.045	2006.632	276.401	3661.181	521.046	4573.236	501.359
78.160986	5	603.207	71.476	1499.001	1457.596	2017.729	218.777	3622.151	641.644	4531.861	431.778
78.170986	5	599.738	79.900	1372.876	2006.430	2052.489	203.194	3536.047	673.242	4480.538	401.921
78.180986	5	595.521	88.267	1180.415	2669.309	2082.580	187.097	3457.777	611.998	4464.283	439.832
78.190986	5	310.334	4329.508	588.741	93.191	2076.263	201.320	3366.306	610.987	4436.619	480.989
78.200986	5	411.174	4774.405	576.690	96.703	2107.684	244.887	3300.633	661.921	4476.496	605.808
78.210986	5	564.064	98.127	1261.223	3380.778	2140.619	263.030	3274.604	654.771	4550.908	596.579
78.220986	5	550.116	98.095	1495.978	2753.860	2126.487	286.372	3188.893	571.186	4592.211	488.195
78.230986	5	536.138	97.617	1685.729	2697.737	2118.673	313.884	3134.501	497.653	4608.316	519.253
78.240986	5	524.441	97.903	1828.739	3409.558	2111.977	350.251	3061.921	562.513	4587.258	729.312
78.250986	5	512.749	96.158	1916.667	4491.718	2110.939	442.026	2906.156	582.873	4452.739	755.118
78.260986	5	501.635	91.591	1299.649	8101.311	2114.689	569.426	2792.426	501.670	4407.336	736.202
78.270986	4	489.488	81.826	2010.302	568.571	2732.443	373.398	4242.898	813.889	--undefined--	--undefined--
78.280986	4	476.909	74.405	1912.926	434.180	2688.568	293.016	4133.953	617.791	--undefined--	--undefined--
78.290986	4	464.844	76.698	1867.217	355.835	2672.694	276.764	4178.700	474.644	--undefined--	--undefined--
78.300986	4	452.009	95.940	1862.864	322.675	2674.366	286.660	4125.989	402.555	--undefined--	--undefined--
78.310986	4	420.648	105.544	1808.075	364.055	2598.201	221.066	4088.762	325.368	--undefined--	--undefined--
78.320986	4	374.156	115.646	1750.429	357.881	2557.275	93.999	4112.472	286.277	--undefined--	--undefined--
78.330986	5	340.701	103.810	1714.279	450.792	2594.667	81.167	4165.012	395.371	4780.552	1422.352
78.340986	5	371.397	133.410	1664.144	725.882	2689.683	120.325	4204.568	424.627	4774.655	844.140
78.350986	5	419.763	90.914	1588.359	562.541	2728.568	131.871	4181.497	384.567	4912.608	916.201
78.360986	4	427.422	54.885	1495.742	256.562	2695.353	103.650	4119.813	310.010	--undefined--	--undefined--
78.370986	4	425.183	47.552	1445.876	159.154	2677.387	92.579	4092.157	245.236	--undefined--	--undefined--
78.380986	4	424.906	47.977	1401.125	137.199	2682.307	114.911	4091.787	270.157	--undefined--	--undefined--
78.390986	5	426.726	51.572	1370.572	133.011	2680.279	126.297	4087.010	220.850	5378.385	925.849
78.400986	5	429.149	57.238	1348.354	139.218	2691.192	143.358	4098.755	170.432	5216.747	802.176
78.410986	5	429.767	60.410	1321.820	148.117	2705.937	148.163	4075.487	153.530	5215.002	725.838
78.420986	5	428.777	60.597	1296.798	149.702	2701.683	110.185	4042.663	157.781	5292.472	696.041
78.430986	5	428.031	61.622	1282.374	147.644	2697.633	109.862	4052.850	200.357	5221.788	645.628
78.440986	5	427.125	62.523	1277.393	142.466	2698.917	162.892	4066.367	212.964	5172.174	523.637
78.450986	5	425.942	67.375	1280.610	140.991	2709.845	287.732	4084.178	181.498	5211.165	508.946
78.460986	5	424.533	75.031	1290.127	144.324	2755.440	578.874	4088.642	170.867	5219.844	591.094
78.470986	5	422.830	80.491	1302.719	157.585	2777.964	572.071	4067.503	158.758	5177.490	589.255
78.480986	5	433.308	117.363	1346.118	280.676	2753.926	313.345	4078.115	242.885	5306.773	892.143
78.490986	4	485.954	157.398	1390.357	436.619	2752.851	281.094	4126.888	381.325	--undefined--	--undefined--
78.500986	4	546.506	105.364	1407.546	329.665	2726.492	299.637	4166.475	317.177	--undefined--	--undefined--
78.510986	4	586.683	78.858	1523.809	324.559	2728.383	322.967	4178.334	209.988	--undefined--	--undefined--
78.520986	4	598.940	67.895	1601.762	325.679	2752.365	348.473	4191.485	209.987	--undefined--	--undefined--
78.530986	4	600.242	68.824	1684.531	430.189	2763.150	407.052	4194.213	193.009	--undefined--	--undefined--
78.540986	4	600.197	73.494	1881.517	395.445	2837.301	422.034	4217.824	195.769	--undefined--	--undefined--
78.550986	4	596.855	76.445	1973.741	266.696	2854.947	279.747	4224.140	212.308	--undefined--	--undefined--
78.560986	4	590.242	79.672	2016.853	223.341	2842.373	233.567	4219.733	204.374	--undefined--	--undefined--
78.570986	4	579.578	88.983	2070.719	349.106	2837.160	281.911	4238.268	227.587	--undefined--	--undefined--
78.580986	4	569.926	99.761	2187.321	479.174	2842.666	330.296	4249.101	292.940	--undefined--	--undefined--
78.590986	4	559.845	110.557	2295.156	512.375	2860.543	316.263	4234.196	408.186	--undefined--	--undefined--
78.600986	4	543.191	117.872	2378.089	533.156	2880.450	362.061	4223.763	565.215	--undefined--	--undefined--
78.610986	4	522.695	117.738	2462.268	769.173	2864.942	490.818	4199.507	628.412	--undefined--	--undefined--
78.620986	4	502.249	107.977	2503.781	1032.148	2831.993	449.856	4197.833	665.016	--undefined--	--undefined--
78.630986	4	487.237	92.202	2467.850	544.027	2912.061	437.962	4186.724	593.685	--undefined--	--undefined--
78.640986	4	473.413	73.289	2459.152	406.561	2919.941	400.702	4172.870	503.286	--undefined--	--undefined--
78.650986	4	464.229	58.469	2496.999	426.014	2950.419	473.096	4254.145	547.131	--undefined--	--undefined--
78.660986	4	459.527	51.888	2512.817	463.935	2969.271	513.845	4272.573	616.016	--undefined--	--undefined--
78.670986	4	456.767	47.892	2486.013	429.075	2944.585	393.259	4182.358	576.623	--undefined--	--undefined--
78.680986	4	454.403	45.834	2497.213	332.278	2978.342	382.138	4201.271	574.715	--undefined--	--undefined--
78.690986	4	451.295	43.501	2541.124	349.728	3044.462	549.797	4261.654	788.811	--undefined--	--undefined--
78.700986	5	446.232	37.746	1827.164	3564.568	2702.894	371.590	3220.241	1023.436	4522.155	1117.084
78.710986	5	444.824	36.950	1659.970	4420.851	2701.839	339.250	3163.832	1082.452	4566.293	1043.365
78.720986	4	444.424	35.913	2613.252	533.147	3008.058	612.346	4518.713	1061.384	--undefined--	--undefined--
78.730986	4	443.514	35.036	2535.392	440.043	3035.864	394.791	4360.452	881.865	--undefined--	--undefined--
78.740986	4	440.972	35.889	2531.256	458.240	3013.227	361.348	4366.252	476.444	--undefined--	--undefined--
78.750986	4	438.912	41.155	2437.819	358.596	2946.587	213.763	4364.364	303.938	--undefined--	--undefined--
78.760986	4	434.685	51.310	2398.609	350.298	2918.535	126.677	4355.161	272.635	--undefined--	--undefined--
78.770986	4	414.978	65.633	2354.149	406.757	2884.316	84.402	4337.925	237.661	--undefined--	--undefined--
78.780986	4	369.856	83.526	2232.874	384.283	2843.597	67.970	4321.332	266.571	--undefined--	--undefined--
78.790986	4	328.856	108.108	2091.621	299.996	2795.952	63.441	4298.840	209.953	--undefined--	--undefined--
78.800986	4	301.564	97.228	1986.340	155.413	2757.276	77.618	4262.942	108.330	--undefined--	--undefined--
78.810986	4	279.948	70.767	1975.029	116.500	2718.574	64.271	4248.815	97.745	--undefined--	--undefined--
78.820986	4	271.791	80.723	1971.641	123.286	2698.986	71.950	4233.321	121.143	--undefined--	--undefined--
78.830986	5	272.571	136.987	1956.677	155.132	2668.394	135.734	4213.735	296.408	4956.489	1630.938
78.840986	5	224.900	438.445	2015.480	288.967	2660.818	327.898	4165.145	575.027	4645.472	954.232
78.850986	4	2097.186	375.506	2620.198	569.976	4292.703	601.323	4471.403	1843.467	--undefined--	--undefined--
78.860986	5	389.962	453.583	1984.708	225.405	2560.652	407.504	4068.640	966.493	4609.993	982.878
78.870986	5	455.344	179.982	1923.969	181.977	2470.688	405.896	4357.064	713.741	4469.067	1671.334
78.880986	4	475.970	103.828	1916.692	209.486	2469.206	651.968	4313.400	313.437	--undefined--	--undefined--
78.890986	4	502.437	106.710	1906.887	170.629	2686.133	577.515	4245.463	240.504	--undefined--	--undefined--
78.900986	4	537.830	117.055	1882.785	197.663	2832.612	536.342	4222.196	267.649	--undefined--	--undefined--
78.910986	4	557.627	102.924	1850.729	219.980	2973.877	655.913	4303.656	451.218	--undefined--	--undefined--
78.920986	5	554.157	71.135	1663.559	1744.902	1832.923	295.753	3251.986	788.004	4446.050	520.832
78.930986	5	550.930	57.197	1745.191	993.402	1758.575	384.835	3399.582	618.289	4476.340	509.765
78.940986	5	545.838	56.613	1598.718	531.155	1826.010	482.847	3462.973	539.179	4473.682	472.158
78.950986	5	541.579	60.292	1462.290	478.878	1839.594	317.777	3553.980	559.253	4519.808	731.130
78.960986	5	538.080	66.338	1357.374	447.466	1844.193	244.103	3622.573	488.113	4582.154	1098.796
78.970986	5	531.964	68.708	1286.855	357.441	1867.909	212.151	3659.392	483.301	4657.234	896.270
78.980986	5	523.326	66.809	1238.593	293.243	1866.279	221.591	3739.072	471.179	4801.682	894.851
78.990986	5	512.404	56.690	1203.167	220.783	1844.865	249.754	3730.813	369.886	5110.058	1040.016
79.000986	5	502.649	48.650	1179.976	183.078	1839.593	279.917	3677.103	271.534	5325.760	1026.808
79.010986	5	492.532	46.663	1143.290	175.301	1864.804	282.843	3632.559	230.092	5155.391	862.029
79.020986	5	478.033	52.445	1077.380	173.673	1875.096	288.588	3635.755	219.714	5272.724	958.479
79.030986	4	457.782	71.146	1016.852	176.584	1860.377	403.596	3669.007	307.627	--undefined--	--undefined--
79.040986	4	436.405	97.428	971.938	183.106	1872.801	514.918	3720.105	375.552	--undefined--	--undefined--
79.050986	4	413.106	127.643	944.974	172.415	1915.319	812.775	3755.302	342.587	--undefined--	--undefined--
79.060986	4	385.810	150.034	932.875	149.842	2101.612	1165.028	3809.887	420.943	--undefined--	--undefined--
79.070986	4	365.936	168.387	919.244	172.307	2314.394	1033.518	3872.077	491.606	--undefined--	--undefined--
79.080986	4	358.772	192.261	871.523	236.490	2404.650	686.641	3847.599	484.064	--undefined--	--undefined--
79.090986	4	367.185	283.205	815.130	273.704	2411.663	677.414	3777.332	449.564	--undefined--	--undefined--
79.100986	4	380.751	329.005	806.627	251.609	2392.651	796.785	3823.317	416.682	--undefined--	--undefined--
79.110986	4	389.132	275.279	810.528	204.963	2347.792	793.850	3870.310	408.998	--undefined--	--undefined--
79.120986	4	389.962	213.105	804.678	168.120	2367.572	944.633	3864.921	471.611	--undefined--	--undefined--
79.130986	4	394.392	172.819	803.793	148.440	2586.977	1030.251	4000.486	439.030	--undefined--	--undefined--
79.140986	4	409.448	156.293	827.588	144.668	2855.050	953.105	4045.111	368.382	--undefined--	--undefined--
79.150986	4	408.340	123.020	833.396	110.304	2799.747	889.881	4015.855	331.107	--undefined--	--undefined--
79.160986	4	402.495	86.261	834.007	83.694	2630.704	520.624	3932.926	301.385	--undefined--	--undefined--
79.170986	4	407.876	78.409	877.405	106.827	2649.530	468.221	3920.480	285.844	--undefined--	--undefined--
79.180986	4	411.705	68.275	942.133	125.363	2657.913	417.783	3969.673	300.664	--undefined--	--undefined--
79.190986	5	418.893	71.228	1010.033	178.873	2671.192	452.299	4002.534	338.730	5099.479	2637.976
79.200986	4	427.924	71.469	1131.701	247.081	2715.917	506.300	4029.970	324.150	--undefined--	--undefined--
79.210986	4	440.266	80.625	1285.774	281.434	2714.078	439.830	4041.339	378.636	--undefined--	--undefined--
79.220986	5	451.776	83.161	1506.221	358.336	2701.711	398.058	3582.102	4522.775	4209.385	273.196
79.230986	5	457.512	71.921	1637.670	244.741	2675.944	370.583	3489.900	2888.761	4230.088	196.808
79.240986	4	465.318	74.428	1701.899	212.519	2663.871	285.482	4211.624	203.086	--undefined--	--undefined--
79.250986	4	473.109	82.250	1790.355	265.800	2662.658	253.442	4233.679	164.239	--undefined--	--undefined--
79.260986	4	472.683	81.053	1893.360	308.897	2692.045	308.486	4266.606	101.276	--undefined--	--undefined--
79.270986	4	460.222	68.935	1945.013	299.063	2746.531	311.388	4268.393	97.032	--undefined--	--undefined--
79.280986	4	445.141	55.804	1948.091	253.730	2769.630	277.924	4266.189	84.912	--undefined--	--undefined--
79.290986	4	432.525	47.776	1921.629	227.433	2791.688	256.394	4273.067	81.839	--undefined--	--undefined--
79.300986	4	421.376	41.555	1880.339	204.911	2797.750	281.646	4267.388	69.805	--undefined--	--undefined--
79.310986	4	410.991	40.895	1828.887	138.996	2805.613	345.403	4260.022	56.568	--undefined--	--undefined--
79.320986	4	395.351	44.537	1799.622	130.699	2799.487	432.914	4267.352	70.130	--undefined--	--undefined--
79.330986	4	365.820	50.004	1771.782	176.186	2816.813	383.197	4263.376	101.241	--undefined--	--undefined--
79.340986	4	340.989	75.319	1755.907	183.219	2860.627	366.393	4271.953	123.625	--undefined--	--undefined--
79.350986	4	320.301	99.772	1750.886	204.012	2867.700	460.982	4285.301	139.705	--undefined--	--undefined--
79.360986	4	270.660	95.415	1743.242	285.458	2894.101	559.574	4291.423	175.953	--undefined--	--undefined--
79.370986	4	232.316	59.992	1755.308	324.584	2961.097	567.138	4295.268	292.488	--undefined--	--undefined--
79.380986	4	208.343	68.373	1800.535	469.338	3005.813	616.697	4261.101	454.361	--undefined--	--undefined--
79.390986	4	119.432	365.446	1891.564	794.009	2984.232	566.160	4362.266	618.830	--undefined--	--undefined--
79.400986	4	1151.358	762.001	2292.125	638.738	3179.335	554.699	4481.615	368.840	--undefined--	--undefined--
79.410986	4	1373.347	804.340	2223.936	694.739	3185.409	515.305	4454.500	377.191	--undefined--	--undefined--
79.420986	4	1420.640	657.354	2312.244	763.425	3198.732	650.535	4419.522	455.374	--undefined--	--undefined--
